sample,node,distance,label,distance_raw
3060,node3,0.1843529663129406,1,54.03
3061,node3,0.1831778363364433,1,53.7
3062,node3,0.1870593262588135,1,54.79
3063,node3,0.177871946442561,1,52.21
3064,node3,0.1725304465493911,1,50.71
3065,node3,0.1535147069297058,1,45.37
3066,node3,0.0112527597749448,0,5.42
3067,node3,0.0239655295206894,0,8.99
3068,node3,0.0265650594686988,0,9.72
3069,node3,0.1626664767466704,1,47.94
3070,node3,0.1760914464781711,1,51.71
3071,node3,0.1590342568193148,1,46.92
3072,node3,0.1533366569332668,1,45.32
3073,node3,0.1562566768748664,1,46.14
3074,node3,0.1582508368349832,1,46.7
3075,node3,0.1733138665337227,1,50.93
3076,node3,0.1618830567623388,1,47.72
3077,node3,0.1545117869097642,1,45.65
3078,node3,0.1307599173848016,1,38.98
3079,node3,0.145644897087102,1,43.16
3080,node3,0.0103981197920376,0,5.18
3081,node3,0.050566198988676,1,16.46
3082,node3,0.2393704152125917,1,69.48
3083,node3,0.1790114664197707,1,52.53
3084,node3,0.096681148066377,1,29.41
3085,node3,0.0504237589915248,1,16.42
3086,node3,0.071754148564917,1,22.41
3087,node3,0.1688270066234599,1,49.67
3088,node3,0.2512997649740047,1,72.83
3089,node3,0.1553308168933836,1,45.88
3090,node3,0.0197279396054412,0,7.8
3091,node3,0.051100348977993,1,16.61
3092,node3,0.076027348479453,1,23.61
3093,node3,0.1172637276547254,1,35.19
3094,node3,0.2013389359732212,1,58.8
3095,node3,0.3075991738480165,0,88.64
3096,node3,0.1625952567480948,1,47.92
3097,node3,0.1979559860408803,1,57.85
3098,node3,0.2401538351969233,1,69.7
3099,node3,0.2170429456591411,1,63.21
3100,node3,0.2169005056619899,1,63.17
3101,node3,0.2326401253471975,1,67.59
3102,node3,0.2402606651947867,1,69.73
3103,node3,0.2164375756712485,1,63.04
3104,node3,0.2211380955772381,1,64.36
3105,node3,0.2199985756000285,1,64.04
3106,node3,0.2253400754931985,1,65.54
3107,node3,0.2365928352681433,1,68.7
3108,node3,0.2617691047646179,0,75.77
3109,node3,0.2075706858485863,1,60.55
3110,node3,0.2211024855779503,1,64.35
3111,node3,0.2395484652090307,1,69.53
3112,node3,0.2269069154618617,1,65.98
3113,node3,0.2303610853927783,1,66.95
3114,node3,0.2244854355102913,1,65.3
3115,node3,0.2115946157681077,1,61.68
3116,node3,0.2319635353607293,1,67.4
3117,node3,0.2279396054412078,1,66.27
3118,node3,0.1924364361512713,1,56.3
3119,node3,0.1980272060394559,1,57.87
3120,node3,0.2000213659995726,1,58.43
3121,node3,0.1982052560358949,1,57.92
3122,node3,0.2571041948579161,1,74.46
3123,node3,0.2485221850295562,1,72.05
3124,node3,0.2269425254611494,1,65.99
3125,node3,0.2303610853927783,1,66.95
3126,node3,0.2305391353892172,1,67.0
3127,node3,0.1863471262730575,1,54.59
3128,node3,0.2013389359732212,1,58.8
3129,node3,0.2087814258243715,1,60.89
3130,node3,0.1951071860978562,1,57.05
3131,node3,0.2404743251905135,1,69.79
3132,node3,0.2153336656933266,1,62.73
3133,node3,0.2265152054696959,1,65.87
3134,node3,0.2284737554305249,1,66.42
3135,node3,0.2199985756000285,1,64.04
3136,node3,0.2346342853073143,1,68.15
3137,node3,0.1974218360515633,1,57.7
3138,node3,0.2446763051064738,1,70.97
3139,node3,0.2233103055337938,1,64.97
3140,node3,0.2316786553664268,1,67.32
3141,node3,0.2406523751869524,1,69.84
3142,node3,0.251584644968307,1,72.91
3143,node3,0.242682145146357,1,70.41
3144,node3,0.2098853358022933,1,61.2
3145,node3,0.2327825653443486,1,67.63
3146,node3,0.2786482444270351,0,80.51
3147,node3,0.2583861548322769,1,74.82
3148,node3,0.2588134748237304,1,74.94
3149,node3,0.2608076347838473,0,75.5
3150,node3,0.2571041948579161,1,74.46
3151,node3,0.2530446549391069,1,73.32
3152,node3,0.2459582650808346,1,71.33
3153,node3,0.2463855850722883,1,71.45
3154,node3,0.2489851150202977,1,72.18
3155,node3,0.2487002350259952,1,72.1
3156,node3,0.2040809059183819,1,59.57
3157,node3,0.1953564560928709,1,57.12
3158,node3,0.196567196068656,1,57.46
3159,node3,0.2429314151413717,1,70.48
3160,node3,0.16380599672388,1,48.26
3161,node3,0.1860266362794672,1,54.5
