sample,node,distance,label,distance_raw
465,node1,0.07124761606558311,1,27.34
466,node1,0.13708690330477355,0,50.47
467,node1,0.07708291822037518,1,29.39
468,node1,0.07859155731405312,1,29.92
469,node1,0.07853462753693319,1,29.9
470,node1,0.07699752355469529,1,29.36
471,node1,0.11707608664712077,0,43.44
472,node1,0.07776607554581424,1,29.63
473,node1,0.07853462753693319,1,29.9
474,node1,0.10187583615610145,1,38.1
475,node1,0.08604935811676297,1,32.54
476,node1,0.08004326663061115,1,30.43
477,node1,0.08004326663061115,1,30.43
478,node1,0.07930317952805216,1,30.17
479,node1,0.11938174262047764,0,44.25
480,node1,0.12629871054054823,0,46.68
481,node1,0.13438273889157723,0,49.52
482,node1,0.12108963593407532,0,44.85
483,node1,0.12740884119438672,0,47.07
484,node1,0.13657453531069425,0,50.29
485,node1,0.12857590162534513,0,47.48
486,node1,0.13093848737582192,0,48.31
487,node1,0.07930317952805216,1,30.17
488,node1,0.060345563747117935,1,23.51
489,node1,0.07708291822037518,1,29.39
490,node1,0.0737525262588597,1,28.22
491,node1,0.07859155731405312,1,29.92
492,node1,0.06871424098374655,1,26.45
493,node1,0.07124761606558311,1,27.34
494,node1,0.07708291822037518,1,29.39
495,node1,0.07204463294526202,1,27.62
496,node1,0.1071987703168142,1,39.97
497,node1,0.09851697930602601,1,36.92
498,node1,0.0737525262588597,1,28.22
499,node1,0.06620933079046996,1,25.57
500,node1,0.0728701147135009,1,27.91
501,node1,0.07782300532293417,1,29.65
502,node1,0.07708291822037518,1,29.39
503,node1,0.07042213429734423,1,27.05
504,node1,0.0737525262588597,1,28.22
505,node1,0.0737525262588597,1,28.22
506,node1,0.0762574364521363,1,29.1
507,node1,0.06871424098374655,1,26.45
508,node1,0.07204463294526202,1,27.62
509,node1,0.12111810082263527,0,44.86
510,node1,0.09658136688394865,1,36.24
511,node1,0.09789075175770687,1,36.7
512,node1,0.09789075175770687,1,36.7
513,node1,0.0762574364521363,1,29.1
514,node1,0.06871424098374655,1,26.45
515,node1,0.08010019640773107,1,30.45
516,node1,0.06373288548575333,1,24.7
517,node1,0.07546041957245737,1,28.82
518,node1,0.09655290199538867,1,36.23
519,node1,0.10916284762745151,0,40.66
520,node1,0.1280919985198258,0,47.31
521,node1,0.06788875921550767,1,26.16
522,node1,0.07540348979533745,1,28.8
523,node1,0.07930317952805216,1,30.17
524,node1,0.07540348979533745,1,28.8
525,node1,0.0163957758105377,0,8.07
526,node1,0.012723805186302697,0,6.78
527,node1,0.002761094190316244,0,3.28
528,node1,0.0,0,2.31
529,node1,0.004554382169593806,0,3.91
530,node1,0.007258546582790129,0,4.86
531,node1,0.004554382169593806,0,3.91
532,node1,0.1118385471520879,0,41.6
533,node1,0.09857390908314592,1,36.94
534,node1,0.1366030001992542,0,50.3
535,node1,0.08010019640773107,1,30.45
536,node1,0.09658136688394865,1,36.24
537,node1,0.0762574364521363,1,29.1
538,node1,0.07708291822037518,1,29.39
539,node1,0.11821468218951924,0,43.84
540,node1,0.0678602943269477,1,26.15
541,node1,0.0645583672539922,1,24.99
542,node1,0.060402493524237856,1,23.53
543,node1,0.06538384902223109,1,25.28
544,node1,0.07042213429734423,1,27.05
545,node1,0.0670632774472688,1,25.87
546,node1,0.07782300532293417,1,29.65
547,node1,0.09920013663146507,1,37.16
548,node1,0.10056645128234322,1,37.64
549,node1,0.0737525262588597,1,28.22
550,node1,0.0737525262588597,1,28.22
551,node1,0.07124761606558311,1,27.34
552,node1,0.06620933079046996,1,25.57
